Player Name,Location X,Location Y,Model Prediction,Actual Outcome
Avery Bradley,195.0,346.0,0.0,0.0
Marreese Speights,293.0,236.0,1.0,0.0
Malcolm Delaney,265.0,383.0,1.0,0.0
Marcin Gortat,107.0,250.0,1.0,1.0
Serge Ibaka,59.0,244.0,0.0,1.0
Sean Kilpatrick,274.0,117.0,0.0,1.0
Blake Griffin,87.0,226.0,0.0,0.0
Matthew Dellavedova,886.0,256.0,0.0,1.0
Hassan Whiteside,195.0,162.0,0.0,0.0
Greg Monroe,97.0,200.0,0.0,0.0
Jabari Parker,876.0,205.0,1.0,1.0
James Harden,647.0,251.0,0.0,0.0
Matthew Dellavedova,701.0,205.0,0.0,0.0
Marreese Speights,647.0,272.0,1.0,0.0
Kosta Koufos,65.0,280.0,1.0,0.0
Tomas Satoransky,822.0,310.0,0.0,1.0
Marcin Gortat,51.0,252.0,1.0,1.0
Stephen Curry,74.0,249.0,1.0,1.0
Isaiah Canaan,745.0,395.0,1.0,0.0
Josh Richardson,207.0,409.0,0.0,0.0
Stephen Curry,308.0,252.0,1.0,0.0
Rodney Hood,82.0,408.0,0.0,1.0
Brook Lopez,59.0,382.0,0.0,0.0
Alan Williams,146.0,194.0,0.0,0.0
Isaiah Thomas,827.0,375.0,0.0,1.0
Marc Gasol,239.0,149.0,0.0,1.0
Shabazz Napier,74.0,238.0,0.0,1.0
Doug Mcdermott,259.0,405.0,0.0,0.0
Kyle O'Quinn,52.0,250.0,1.0,1.0
Brandan Wright,888.0,250.0,1.0,1.0
Kent Bazemore,784.0,377.0,1.0,1.0
Nikola Jokic,887.0,267.0,1.0,1.0
Avery Bradley,691.0,424.0,0.0,0.0
Tj Warren,894.0,172.0,0.0,1.0
Rudy Gay,275.0,156.0,0.0,0.0
Mike Conley,225.0,349.0,0.0,1.0
Marreese Speights,280.0,167.0,0.0,1.0
Shawn Long,807.0,254.0,1.0,1.0
Steven Adams,819.0,230.0,0.0,1.0
Goran Dragic,789.0,333.0,0.0,0.0
Isaiah Thomas,239.0,418.0,0.0,0.0
Delon Wright,62.0,252.0,1.0,1.0
Thon Maker,876.0,256.0,1.0,0.0
Seth Curry,697.0,307.0,0.0,0.0
Brandon Knight,195.0,51.0,0.0,0.0
Nikola Vucevic,303.0,265.0,0.0,0.0
Jamal Crawford,239.0,259.0,0.0,1.0
Jamal Crawford,92.0,270.0,0.0,1.0
Zaza Pachulia,878.0,246.0,1.0,1.0
Dennis Schroder,740.0,215.0,1.0,0.0
Mirza Teletovic,295.0,146.0,0.0,0.0
Pascal Siakam,69.0,248.0,0.0,1.0
Willie Cauley-Stein,182.0,225.0,0.0,0.0
Trevor Ariza,887.0,257.0,1.0,1.0
Jamal Crawford,82.0,349.0,0.0,0.0
Jrue Holiday,655.0,392.0,0.0,0.0
Bradley Beal,871.0,488.0,0.0,1.0
Semaj Christon,92.0,27.0,0.0,0.0
Austin Rivers,270.0,387.0,0.0,1.0
Sergio Rodriguez,280.0,337.0,0.0,1.0
Taurean Prince,888.0,250.0,1.0,0.0
Karl-Anthony Towns,239.0,102.0,0.0,0.0
Leandro Barbosa,905.0,15.0,0.0,0.0
Jae Crowder,259.0,383.0,0.0,1.0
Patty Mills,637.0,297.0,1.0,0.0
Trevor Ariza,676.0,104.0,1.0,0.0
Rajon Rondo,50.0,249.0,1.0,0.0
Isaiah Thomas,876.0,284.0,0.0,0.0
Tyler Ulis,190.0,288.0,0.0,0.0
Marcus Smart,279.0,135.0,0.0,0.0
Cj Mccollum,166.0,478.0,0.0,0.0
Nikola Jokic,256.0,105.0,0.0,1.0
Jonas Valanciunas,867.0,242.0,1.0,0.0
Klay Thompson,866.0,10.0,1.0,0.0
Gary Harris,62.0,259.0,1.0,1.0
Otto Porter Jr.,54.0,251.0,1.0,1.0
Jeremy Lin,50.0,233.0,1.0,1.0
Damian Lillard,876.0,246.0,1.0,0.0
Eric Bledsoe,878.0,262.0,0.0,0.0
Austin Rivers,94.0,94.0,1.0,0.0
Damian Lillard,748.0,293.0,0.0,0.0
Justise Winslow,881.0,262.0,1.0,0.0
Hassan Whiteside,888.0,250.0,1.0,1.0
Kevin Durant,706.0,84.0,0.0,1.0
Zach Lavine,205.0,264.0,0.0,1.0
Seth Curry,54.0,480.0,0.0,0.0
Zach Randolph,288.0,323.0,0.0,0.0
Jason Smith,53.0,243.0,1.0,1.0
Sean Kilpatrick,882.0,256.0,0.0,1.0
Lamarcus Aldridge,882.0,264.0,0.0,1.0
John Henson,778.0,130.0,0.0,0.0
Giannis Antetokounmpo,52.0,250.0,1.0,1.0
Jerami Grant,873.0,249.0,0.0,0.0
D'Angelo Russell,148.0,293.0,1.0,0.0
Anthony Tolliver,711.0,87.0,1.0,1.0
Luc Mbah A Moute,890.0,252.0,1.0,1.0
Paul Millsap,899.0,385.0,1.0,0.0
Tyler Ennis,265.0,384.0,0.0,0.0
Marcelo Huertas,822.0,12.0,0.0,0.0
Dennis Schroder,886.0,238.0,1.0,1.0
Langston Galloway,102.0,391.0,0.0,0.0
Shabazz Muhammad,52.0,250.0,1.0,1.0
George Hill,108.0,288.0,0.0,0.0
Willie Cauley-Stein,146.0,388.0,0.0,0.0
Dewayne Dedmon,52.0,250.0,1.0,1.0
Russell Westbrook,745.0,164.0,0.0,0.0
Terrence Jones,52.0,250.0,1.0,1.0
Gorgui Dieng,50.0,264.0,1.0,1.0
Reggie Williams,116.0,342.0,1.0,1.0
Paul George,295.0,313.0,0.0,0.0
Joffrey Lauvergne,882.0,249.0,1.0,1.0
Lou Williams,285.0,321.0,0.0,0.0
Patrick Patterson,833.0,225.0,0.0,0.0
Nick Young,74.0,483.0,0.0,1.0
Wesley Matthews,671.0,349.0,1.0,0.0
Cj Mccollum,704.0,257.0,1.0,1.0
Giannis Antetokounmpo,175.0,378.0,0.0,1.0
Jrue Holiday,696.0,210.0,0.0,1.0
Ricky Rubio,730.0,63.0,0.0,1.0
Meyers Leonard,285.0,311.0,0.0,0.0
Giannis Antetokounmpo,52.0,250.0,1.0,1.0
Draymond Green,72.0,241.0,1.0,1.0
Dennis Schroder,890.0,252.0,1.0,0.0
Kawhi Leonard,681.0,252.0,1.0,1.0
James Harden,887.0,254.0,0.0,1.0
Otto Porter Jr.,220.0,35.0,0.0,0.0
Devin Booker,635.0,261.0,1.0,0.0
Cameron Payne,131.0,349.0,1.0,0.0
Stephen Curry,671.0,115.0,0.0,0.0
Glenn Robinson Iii,878.0,254.0,1.0,1.0
Patrick Patterson,15.0,477.0,0.0,1.0
Gerald Henderson,910.0,105.0,1.0,1.0
Marcin Gortat,69.0,243.0,1.0,1.0
Carmelo Anthony,686.0,115.0,1.0,1.0
Robin Lopez,871.0,231.0,0.0,1.0
Joe Harris,51.0,233.0,1.0,1.0
Garrett Temple,887.0,213.0,0.0,1.0
Ricky Rubio,121.0,260.0,0.0,1.0
Nikola Mirotic,645.0,282.0,0.0,0.0
Jabari Parker,244.0,413.0,0.0,1.0
Dion Waiters,635.0,248.0,1.0,1.0
Eric Gordon,229.0,429.0,1.0,1.0
Evan Fournier,711.0,230.0,0.0,1.0
Robert Covington,895.0,320.0,1.0,1.0
Lance Thomas,64.0,200.0,1.0,0.0
Thaddeus Young,846.0,475.0,0.0,0.0
Goran Dragic,54.0,246.0,1.0,1.0
Damian Lillard,866.0,288.0,0.0,0.0
Raymond Felton,53.0,243.0,1.0,0.0
Darren Collison,642.0,235.0,0.0,1.0
Bradley Beal,797.0,233.0,0.0,0.0
Ty Lawson,298.0,198.0,1.0,0.0
Devin Booker,719.0,168.0,0.0,1.0
Cj Mccollum,838.0,249.0,0.0,1.0
E'Twaun Moore,873.0,274.0,1.0,0.0
Bobby Portis,882.0,274.0,1.0,1.0
Taj Gibson,202.0,295.0,0.0,0.0
Malcolm Brogdon,72.0,254.0,1.0,1.0
Matthew Dellavedova,67.0,269.0,1.0,0.0
Anthony Tolliver,640.0,251.0,0.0,1.0
Arron Afflalo,866.0,292.0,0.0,1.0
Rajon Rondo,123.0,77.0,0.0,0.0
Khris Middleton,244.0,238.0,0.0,0.0
Wesley Matthews,54.0,450.0,1.0,1.0
Brandon Knight,220.0,236.0,1.0,0.0
Cole Aldrich,888.0,250.0,1.0,1.0
Dirk Nowitzki,647.0,249.0,1.0,0.0
P.J. Tucker,50.0,280.0,1.0,0.0
Dwyane Wade,881.0,145.0,0.0,0.0
Sam Dekker,861.0,25.0,1.0,1.0
Anthony Brown,143.0,15.0,0.0,1.0
Ben Mclemore,62.0,265.0,1.0,1.0
Robert Covington,652.0,352.0,0.0,1.0
Elfrid Payton,50.0,230.0,1.0,0.0
Alan Williams,807.0,266.0,0.0,0.0
Damian Jones,888.0,250.0,1.0,1.0
Nikola Vucevic,809.0,225.0,1.0,0.0
Otto Porter Jr.,765.0,135.0,1.0,1.0
Otto Porter Jr.,848.0,14.0,0.0,1.0
Tony Snell,643.0,250.0,0.0,0.0
Kenneth Faried,750.0,48.0,0.0,0.0
Paul George,59.0,239.0,0.0,1.0
Andrew Wiggins,725.0,156.0,1.0,0.0
Tyler Ulis,421.0,249.0,0.0,0.0
Raymond Felton,166.0,478.0,0.0,0.0
Jordan Clarkson,58.0,251.0,1.0,0.0
Brandon Jennings,283.0,342.0,0.0,0.0
Brandon Knight,200.0,185.0,0.0,1.0
Jaylen Brown,59.0,249.0,1.0,1.0
Okaro White,858.0,423.0,1.0,0.0
Chris Paul,769.0,235.0,0.0,0.0
Eric Gordon,215.0,49.0,0.0,1.0
Wilson Chandler,72.0,259.0,0.0,1.0
Dwyane Wade,838.0,292.0,1.0,0.0
Derrick Favors,824.0,220.0,1.0,0.0
Jaylen Brown,133.0,197.0,1.0,1.0
Bradley Beal,890.0,398.0,1.0,1.0
Jrue Holiday,74.0,259.0,0.0,0.0
Rodney Hood,720.0,213.0,0.0,0.0
Trey Burke,804.0,372.0,0.0,0.0
Jordan Clarkson,152.0,95.0,0.0,0.0
Langston Galloway,192.0,349.0,0.0,1.0
Jimmy Butler,665.0,123.0,1.0,0.0
Derrick Rose,171.0,205.0,0.0,0.0
Elfrid Payton,647.0,362.0,0.0,0.0
Dirk Nowitzki,740.0,246.0,0.0,0.0
Greg Monroe,82.0,203.0,0.0,1.0
Caris Levert,141.0,301.0,0.0,0.0
Evan Turner,45.0,246.0,1.0,0.0
Bradley Beal,804.0,270.0,0.0,0.0
Eric Bledsoe,637.0,292.0,0.0,0.0
Dwyane Wade,190.0,387.0,0.0,1.0
Tony Parker,182.0,141.0,1.0,0.0
Doug Mcdermott,249.0,112.0,1.0,1.0
Andre Roberson,53.0,241.0,1.0,1.0
Jeff Teague,53.0,264.0,1.0,1.0
Chris Paul,210.0,450.0,0.0,0.0
Clint Capela,871.0,270.0,1.0,1.0
Jamal Crawford,714.0,117.0,0.0,0.0
Dante Exum,652.0,125.0,1.0,1.0
Andrew Wiggins,92.0,277.0,0.0,0.0
Kevon Looney,52.0,250.0,1.0,1.0
Marquese Chriss,123.0,131.0,0.0,0.0
Dennis Schroder,887.0,69.0,0.0,1.0
Jameer Nelson,67.0,228.0,1.0,1.0
Emmanuel Mudiay,779.0,207.0,0.0,0.0
Terrence Ross,632.0,256.0,0.0,0.0
Pau Gasol,79.0,251.0,1.0,0.0
Kelly Olynyk,890.0,277.0,0.0,1.0
Elfrid Payton,876.0,236.0,0.0,1.0
Donatas Motiejunas,642.0,235.0,0.0,0.0
Lou Williams,45.0,475.0,0.0,0.0
Malachi Richardson,887.0,254.0,0.0,1.0
Joe Johnson,72.0,252.0,1.0,1.0
Justin Hamilton,827.0,177.0,0.0,0.0
Gary Harris,740.0,454.0,1.0,0.0
Kyle Lowry,657.0,125.0,0.0,0.0
Gary Harris,210.0,45.0,1.0,0.0
Danilo Gallinari,888.0,250.0,1.0,1.0
Dion Waiters,755.0,462.0,0.0,0.0
Lance Stephenson,878.0,269.0,0.0,1.0
Troy Williams,295.0,143.0,0.0,0.0
Giannis Antetokounmpo,64.0,251.0,1.0,1.0
Michael Beasley,878.0,388.0,1.0,0.0
Tony Allen,92.0,265.0,1.0,0.0
Rondae Hollis-Jefferson,87.0,200.0,0.0,0.0
Demarre Carroll,97.0,486.0,0.0,0.0
Meyers Leonard,842.0,485.0,1.0,0.0
Damian Lillard,812.0,222.0,0.0,1.0
Dwyane Wade,711.0,222.0,1.0,1.0
Courtney Lee,54.0,265.0,0.0,1.0
Nikola Mirotic,675.0,406.0,0.0,1.0
J.J. Barea,162.0,319.0,1.0,1.0
Isaiah Thomas,833.0,282.0,1.0,1.0
Caris Levert,200.0,156.0,0.0,1.0
Anthony Bennett,888.0,250.0,1.0,1.0
Sean Kilpatrick,77.0,202.0,0.0,1.0
George Hill,103.0,359.0,0.0,1.0
Kent Bazemore,792.0,210.0,0.0,0.0
D.J. Augustin,280.0,136.0,1.0,0.0
Brandon Ingram,148.0,230.0,0.0,0.0
Arron Afflalo,881.0,235.0,1.0,1.0
Demar Derozan,108.0,398.0,0.0,1.0
Isaiah Thomas,671.0,113.0,0.0,1.0
Juancho Hernangomez,82.0,248.0,0.0,1.0
Serge Ibaka,202.0,179.0,0.0,1.0
Allen Crabbe,657.0,334.0,0.0,1.0
Tim Hardaway Jr.,234.0,265.0,1.0,0.0
Josh Richardson,112.0,72.0,0.0,1.0
Courtney Lee,868.0,199.0,0.0,1.0
Kristaps Porzingis,64.0,270.0,1.0,0.0
Cole Aldrich,61.0,247.0,1.0,0.0
Darrell Arthur,190.0,51.0,0.0,1.0
Robin Lopez,244.0,274.0,1.0,0.0
Joe Johnson,738.0,478.0,0.0,0.0
John Wall,904.0,257.0,1.0,0.0
Caris Levert,52.0,250.0,1.0,1.0
Derrick Favors,141.0,248.0,0.0,0.0
Kris Humphries,882.0,393.0,1.0,0.0
Kent Bazemore,58.0,23.0,0.0,0.0
Evan Turner,229.0,296.0,0.0,0.0
Giannis Antetokounmpo,888.0,250.0,1.0,1.0
Kristaps Porzingis,52.0,250.0,1.0,0.0
Joe Ingles,701.0,297.0,0.0,0.0
Dwight Powell,52.0,250.0,1.0,1.0
Derrick Favors,215.0,252.0,1.0,0.0
Luc Mbah A Moute,878.0,246.0,1.0,1.0
Marquese Chriss,293.0,248.0,0.0,0.0
Harrison Barnes,143.0,238.0,0.0,1.0
Cj Mccollum,197.0,270.0,0.0,1.0
Enes Kanter,779.0,285.0,0.0,1.0
Patrick Beverley,45.0,241.0,0.0,0.0
Rajon Rondo,62.0,167.0,0.0,1.0
Kyle Lowry,642.0,168.0,0.0,0.0
Hassan Whiteside,52.0,250.0,1.0,1.0
Gorgui Dieng,259.0,234.0,0.0,1.0
Isaiah Whitehead,40.0,491.0,1.0,1.0
Anthony Tolliver,84.0,15.0,0.0,1.0
Kyle Anderson,62.0,252.0,1.0,1.0
Demar Derozan,696.0,218.0,0.0,0.0
Derrick Rose,828.0,311.0,0.0,0.0
Jrue Holiday,878.0,112.0,0.0,1.0
John Wall,50.0,259.0,1.0,1.0
Kawhi Leonard,900.0,120.0,0.0,0.0
Montrezl Harrell,126.0,241.0,0.0,1.0
Maurice Harkless,858.0,269.0,1.0,1.0
Derrick Rose,837.0,225.0,1.0,1.0
Mason Plumlee,53.0,248.0,1.0,1.0
Russell Westbrook,743.0,406.0,0.0,0.0
James Harden,69.0,236.0,1.0,0.0
Marcus Smart,753.0,264.0,1.0,0.0
Kawhi Leonard,171.0,36.0,0.0,0.0
Nik Stauskas,878.0,250.0,1.0,0.0
Wayne Ellington,241.0,423.0,0.0,0.0
Nikola Mirotic,858.0,244.0,1.0,1.0
Myles Turner,205.0,248.0,1.0,0.0
Devin Booker,40.0,10.0,1.0,0.0
Zach Randolph,676.0,102.0,0.0,0.0
Deyonta Davis,180.0,380.0,1.0,0.0
Demarre Carroll,202.0,54.0,1.0,0.0
Richaun Holmes,97.0,161.0,0.0,0.0
Marc Gasol,696.0,225.0,0.0,0.0
Anthony Tolliver,265.0,385.0,0.0,0.0
Paul George,98.0,427.0,0.0,0.0
Al Horford,288.0,332.0,0.0,0.0
Mirza Teletovic,67.0,427.0,0.0,0.0
Maurice Ndour,886.0,231.0,0.0,1.0
Courtney Lee,871.0,477.0,1.0,0.0
Brandon Ingram,691.0,97.0,0.0,0.0
Dennis Schroder,887.0,267.0,1.0,1.0
Spencer Dinwiddie,131.0,308.0,0.0,1.0
Devin Booker,161.0,390.0,1.0,1.0
Aaron Brooks,843.0,215.0,1.0,1.0
Markieff Morris,225.0,159.0,0.0,0.0
Wesley Matthews,715.0,55.0,1.0,0.0
Carmelo Anthony,635.0,235.0,0.0,0.0
Thabo Sefolosha,888.0,250.0,1.0,1.0
Ian Clark,80.0,160.0,1.0,0.0
Jeff Teague,113.0,248.0,0.0,1.0
Nick Young,651.0,346.0,0.0,0.0
Kevin Durant,112.0,136.0,1.0,0.0
Arron Afflalo,146.0,115.0,1.0,1.0
Deron Williams,642.0,250.0,0.0,1.0
Thomas Robinson,52.0,250.0,1.0,1.0
David Lee,868.0,210.0,1.0,0.0
James Johnson,246.0,285.0,0.0,0.0
Eric Gordon,778.0,35.0,1.0,1.0
Alex Abrines,293.0,316.0,0.0,1.0
David Lee,64.0,251.0,1.0,0.0
D'Angelo Russell,59.0,139.0,0.0,1.0
Bradley Beal,887.0,256.0,1.0,0.0
Spencer Dinwiddie,62.0,277.0,1.0,0.0
Domantas Sabonis,881.0,267.0,1.0,1.0
Mike Muscala,231.0,352.0,0.0,0.0
Gordon Hayward,180.0,113.0,1.0,0.0
Buddy Hield,89.0,262.0,1.0,1.0
James Johnson,715.0,66.0,0.0,0.0
Garrett Temple,878.0,269.0,0.0,1.0
Jj Redick,53.0,10.0,1.0,0.0
Jimmy Butler,62.0,259.0,1.0,0.0
Al-Farouq Aminu,642.0,251.0,0.0,0.0
Dario Saric,665.0,138.0,0.0,0.0
Maurice Harkless,53.0,485.0,1.0,0.0
James Michael Mcadoo,888.0,250.0,1.0,1.0
Terrence Jones,882.0,280.0,1.0,1.0
Victor Oladipo,229.0,28.0,0.0,1.0
Rudy Gay,868.0,244.0,0.0,0.0
D.J. Augustin,882.0,266.0,1.0,1.0
Tim Frazier,234.0,177.0,0.0,1.0
Marcin Gortat,166.0,174.0,0.0,0.0
Nikola Vucevic,809.0,225.0,1.0,1.0
Paul Millsap,878.0,331.0,0.0,0.0
Courtney Lee,152.0,295.0,1.0,1.0
Gorgui Dieng,102.0,256.0,1.0,1.0
Jeff Teague,146.0,259.0,0.0,0.0
Paul Millsap,889.0,247.0,0.0,0.0
Kawhi Leonard,195.0,452.0,0.0,1.0
Andrew Wiggins,157.0,246.0,1.0,0.0
Andre Iguodala,207.0,445.0,0.0,0.0
Tim Frazier,216.0,259.0,0.0,0.0
Nick Young,661.0,346.0,0.0,0.0
Kristaps Porzingis,333.0,282.0,0.0,0.0
Kosta Koufos,113.0,238.0,1.0,1.0
Nikola Mirotic,51.0,455.0,0.0,1.0
Paul Zipser,89.0,40.0,0.0,0.0
Steven Adams,69.0,260.0,1.0,1.0
Damjan Rudez,300.0,141.0,0.0,0.0
Elfrid Payton,128.0,349.0,1.0,0.0
Kelly Olynyk,699.0,138.0,0.0,1.0
Jameer Nelson,715.0,259.0,1.0,0.0
Isaiah Thomas,887.0,251.0,1.0,1.0
Deandre' Bembry,890.0,248.0,1.0,1.0
Harrison Barnes,141.0,108.0,0.0,0.0
Joe Johnson,895.0,233.0,1.0,1.0
Shabazz Muhammad,54.0,272.0,0.0,0.0
Kyle Lowry,79.0,274.0,1.0,1.0
Rodney Hood,725.0,465.0,0.0,0.0
James Johnson,295.0,236.0,0.0,0.0
Eric Gordon,650.0,321.0,0.0,0.0
Demarre Carroll,882.0,482.0,1.0,0.0
Jimmy Butler,87.0,341.0,1.0,0.0
Hassan Whiteside,699.0,244.0,1.0,1.0
Zach Randolph,182.0,400.0,1.0,0.0
Zach Randolph,675.0,328.0,0.0,0.0
Paul George,290.0,365.0,0.0,0.0
Chandler Parsons,789.0,163.0,0.0,1.0
Thaddeus Young,876.0,233.0,1.0,1.0
Allen Crabbe,148.0,182.0,1.0,1.0
Giannis Antetokounmpo,887.0,240.0,0.0,1.0
Paul Zipser,50.0,483.0,1.0,1.0
Cj Mccollum,871.0,159.0,0.0,1.0
Taurean Prince,666.0,352.0,0.0,0.0
Kyle Lowry,882.0,250.0,1.0,1.0
Darren Collison,876.0,18.0,0.0,0.0
Blake Griffin,711.0,254.0,0.0,0.0
Kawhi Leonard,871.0,270.0,1.0,0.0
Mason Plumlee,888.0,250.0,1.0,0.0
Guillermo Hernangomez,871.0,256.0,0.0,0.0
Serge Ibaka,59.0,239.0,0.0,1.0
Matthew Dellavedova,298.0,239.0,0.0,0.0
Tyreke Evans,868.0,303.0,0.0,0.0
Sasha Vujacic,851.0,254.0,0.0,0.0
Jerian Grant,279.0,126.0,1.0,0.0
Isaiah Thomas,670.0,130.0,0.0,1.0
Guillermo Hernangomez,72.0,250.0,0.0,1.0
Evan Fournier,900.0,66.0,0.0,0.0
Cristiano Felicio,58.0,257.0,1.0,1.0
Kawhi Leonard,197.0,473.0,0.0,0.0
Jeremy Lin,812.0,230.0,1.0,0.0
Brandon Ingram,890.0,14.0,0.0,0.0
Will Barton,186.0,232.0,1.0,0.0
Jj Redick,273.0,142.0,0.0,1.0
Gary Harris,730.0,130.0,0.0,1.0
Tyler Johnson,881.0,459.0,0.0,1.0
Tony Snell,883.0,239.0,0.0,1.0
Al Horford,863.0,189.0,0.0,0.0
Anthony Davis,894.0,233.0,1.0,1.0
Michael Beasley,308.0,249.0,0.0,1.0
Cristiano Felicio,884.0,237.0,1.0,0.0
Gary Harris,848.0,267.0,1.0,1.0
Tim Hardaway Jr.,53.0,239.0,1.0,0.0
Darrell Arthur,804.0,105.0,0.0,1.0
Thaddeus Young,72.0,329.0,0.0,0.0
Jerian Grant,596.0,205.0,1.0,0.0
Dennis Schroder,706.0,419.0,0.0,0.0
Kyle O'Quinn,819.0,241.0,1.0,1.0
Rudy Gobert,888.0,250.0,1.0,1.0
Danilo Gallinari,671.0,257.0,0.0,0.0
Deron Williams,92.0,321.0,0.0,0.0
Eric Gordon,814.0,238.0,1.0,1.0
Josh Richardson,661.0,161.0,0.0,0.0
Ersan Ilyasova,264.0,107.0,0.0,0.0
Marcus Thornton,275.0,151.0,1.0,1.0
Mindaugas Kuzminskas,750.0,161.0,0.0,1.0
Jae Crowder,256.0,319.0,0.0,1.0
Tim Hardaway Jr.,676.0,464.0,0.0,1.0
Gerald Henderson,866.0,231.0,1.0,1.0
Danny Green,259.0,99.0,0.0,1.0
Jonathon Simmons,701.0,288.0,1.0,0.0
Sean Kilpatrick,908.0,12.0,1.0,1.0
Draymond Green,64.0,244.0,1.0,0.0
Kawhi Leonard,881.0,400.0,1.0,1.0
Norman Powell,868.0,228.0,1.0,1.0
Eric Bledsoe,89.0,200.0,1.0,0.0
Dwight Howard,54.0,265.0,0.0,0.0
Chris Paul,283.0,370.0,0.0,1.0
Marc Gasol,161.0,264.0,1.0,0.0
Tyler Johnson,225.0,205.0,1.0,0.0
Leandro Barbosa,50.0,264.0,1.0,1.0
Tony Snell,67.0,260.0,0.0,0.0
Rudy Gobert,888.0,250.0,1.0,1.0
Dario Saric,873.0,234.0,0.0,0.0
Eric Gordon,706.0,61.0,0.0,0.0
David West,660.0,238.0,0.0,0.0
Vince Carter,873.0,230.0,0.0,1.0
Darren Collison,878.0,482.0,0.0,1.0
Meyers Leonard,640.0,267.0,0.0,1.0
Dario Saric,118.0,374.0,0.0,0.0
Devin Booker,52.0,250.0,1.0,1.0
Darren Collison,97.0,490.0,0.0,0.0
Justin Holiday,293.0,303.0,1.0,0.0
Jj Redick,256.0,416.0,0.0,1.0
James Ennis Iii,711.0,434.0,0.0,0.0
James Harden,54.0,223.0,0.0,0.0
Bojan Bogdanovic,67.0,234.0,1.0,0.0
Dante Cunningham,878.0,475.0,1.0,0.0
Marc Gasol,152.0,194.0,0.0,1.0
Lamarcus Aldridge,778.0,393.0,0.0,0.0
Andre Roberson,878.0,473.0,0.0,0.0
James Johnson,246.0,87.0,0.0,1.0
Kevin Seraphin,94.0,225.0,0.0,1.0
Dante Exum,809.0,270.0,0.0,0.0
Ben Mclemore,887.0,434.0,0.0,1.0
D'Angelo Russell,847.0,271.0,0.0,0.0
Steven Adams,52.0,250.0,1.0,1.0
Andrew Wiggins,123.0,113.0,0.0,0.0
Russell Westbrook,670.0,99.0,0.0,0.0
Dennis Schroder,67.0,233.0,1.0,1.0
Allen Crabbe,671.0,372.0,0.0,1.0
Anthony Morrow,269.0,97.0,0.0,0.0
Wilson Chandler,889.0,17.0,1.0,0.0
Sergio Rodriguez,881.0,140.0,1.0,0.0
Corey Brewer,77.0,278.0,1.0,0.0
Brook Lopez,298.0,254.0,1.0,0.0
Victor Oladipo,632.0,248.0,0.0,0.0
Myles Turner,151.0,169.0,1.0,1.0
Davis Bertans,691.0,73.0,0.0,0.0
Robert Covington,303.0,285.0,0.0,0.0
Thomas Robinson,52.0,250.0,1.0,1.0
Kent Bazemore,116.0,228.0,1.0,0.0
Nikola Vucevic,833.0,223.0,0.0,1.0
Brook Lopez,880.0,234.0,1.0,0.0
Derrick Favors,888.0,250.0,1.0,1.0
Jabari Parker,58.0,259.0,1.0,0.0
Blake Griffin,878.0,218.0,1.0,0.0
Austin Rivers,894.0,235.0,1.0,1.0
D'Angelo Russell,882.0,401.0,1.0,1.0
D'Angelo Russell,297.0,251.0,0.0,1.0
Darren Collison,72.0,269.0,1.0,0.0
Victor Oladipo,298.0,280.0,0.0,0.0
Dragan Bender,681.0,97.0,0.0,0.0
Tyler Johnson,691.0,73.0,0.0,0.0
Otto Porter Jr.,202.0,48.0,0.0,1.0
Dario Saric,900.0,261.0,0.0,1.0
D'Angelo Russell,724.0,223.0,0.0,0.0
Seth Curry,887.0,25.0,0.0,1.0
Mike Conley,886.0,259.0,0.0,1.0
Enes Kanter,848.0,81.0,1.0,1.0
Mike Conley,882.0,270.0,0.0,1.0
Rudy Gobert,888.0,250.0,1.0,1.0
George Hill,62.0,23.0,0.0,1.0
Tim Hardaway Jr.,259.0,383.0,0.0,0.0
Seth Curry,819.0,91.0,0.0,1.0
Tim Hardaway Jr.,882.0,252.0,1.0,1.0
Bradley Beal,195.0,380.0,0.0,1.0
Cory Joseph,62.0,274.0,0.0,0.0
Rudy Gay,52.0,250.0,1.0,1.0
Klay Thompson,269.0,370.0,0.0,1.0
Cj Watson,298.0,313.0,0.0,0.0
Malachi Richardson,868.0,284.0,1.0,1.0
Tim Hardaway Jr.,706.0,455.0,0.0,0.0
Jerami Grant,51.0,265.0,1.0,0.0
Victor Oladipo,197.0,231.0,0.0,1.0
John Wall,167.0,360.0,0.0,1.0
Bojan Bogdanovic,774.0,469.0,0.0,0.0
Patty Mills,647.0,236.0,0.0,1.0
Monta Ellis,876.0,218.0,0.0,0.0
Jodie Meeks,195.0,387.0,1.0,0.0
Zach Randolph,229.0,347.0,1.0,1.0
Dewayne Dedmon,833.0,252.0,1.0,1.0
Stephen Curry,848.0,487.0,1.0,0.0
Andrew Wiggins,652.0,99.0,0.0,0.0
Markieff Morris,887.0,233.0,1.0,1.0
Bradley Beal,871.0,323.0,1.0,1.0
Ricky Rubio,671.0,369.0,0.0,0.0
Justise Winslow,804.0,284.0,1.0,0.0
Stephen Curry,881.0,261.0,1.0,1.0
Klay Thompson,848.0,15.0,0.0,1.0
Greg Monroe,788.0,392.0,1.0,0.0
Eric Bledsoe,709.0,259.0,1.0,0.0
Dwight Howard,887.0,241.0,1.0,1.0
Gary Harris,681.0,401.0,1.0,0.0
James Ennis Iii,871.0,261.0,1.0,1.0
Dragan Bender,249.0,94.0,1.0,0.0
Alec Burks,890.0,230.0,1.0,0.0
